differences
3.4334715790805106
2.337491302520391
3.258178434280886
2.2878085458881117
4.775067701402733
1.688825792364078
2.2908157157726095
2.7677924213997827
3.8338424023953124
3.1218208408652757
1.9353629143473512
2.8028917077191906
1.9260689519252097
2.8354956226666275
1.2657023927826359
5.309108785537084
1.8087215633365474
4.407328290724493
1.9031885886904618
2.556349658526514
1.6263375973808678
1.560357362821719
3.3855172430479072
3.0413179171344282
4.790469851946
3.049224824944922
2.391161150502384
1.2771884778520217
3.017491808645154
3.7617317308710128
3.7570644883376687
3.2082465711332304
1.468443433026195
3.137410347857333
-0.5571387004847352
2.118804243156447
3.1524789177449364
2.983844242037712
1.567556974469909
1.4288749975392392
3.856270482225156
4.5527518996404055
2.426322293912584
3.007374964738851
3.146188099108805
4.990102855466482
0.599294182799234
1.2833309303066613
3.994064338999671
3.205440278484346
3.2512818219899913
2.3821962337004976
3.0498758658023704
1.889023673041308
2.149990708375661
2.519592879190263
2.2271804857226627
4.426476010236335
3.1432446394869658
1.2959170763112056
2.0930547078136286
2.6582886349990176
2.017563211452874
2.506258517531343
2.9986477871418487
3.1040715995203314
1.483179082517637
1.3583660445707224
4.552925301236932
3.3811949730975215
3.1817516978381306
1.5294861543351033
2.704222363964753
3.313458113027181
1.4245878325574708
0.9232955849303508
4.365891195597207
1.41908073235588
2.4092579033635317
1.8356197296006584
2.7477054952749
2.5141464108209632
2.3016054821844136
0.7288091925150013
5.551043025430623
1.6236452271303534
3.5035305236097543
2.6967962935441037
2.139589384148856
1.3490047952193933
3.076513052790183
2.4594878639594526
1.9874551084567642
3.611020050057448
0.5376867842963833
2.4951505425572122
2.34729871879982
2.6759066283239648
3.1675978117105927
2.430353683986091
