differences
1.149265460885772
-0.4409492176286278
1.2648719461269593
-1.062915606331515
1.685196704441573
-0.4624541883807254
1.0450704423630626
-0.49420522246514054
-1.6537717041649742
-2.7413320557023013
0.47338304086236604
-1.7713381707204832
-0.2663789285025544
1.46417780245298
-0.9219412599673404
-1.1999771108527213
-1.0225749073644508
-1.4417650477049833
-1.9188403730794121
-0.869954670794705
1.3373200761293305
-1.1950244615399725
-0.271750786394108
1.6440229579623136
-0.8568228672772662
0.6318984031070443
-1.3758302063038244
-1.2392102780720506
1.0316682183426025
-1.0450331876412875
-1.9262853260185224
-1.5272929880466748
-0.11758579953350079
0.17489290905645305
-3.161353013981426
-0.9158312661545054
-2.267438689315547
2.1797977377745354
0.23976508274493824
-2.3844292380625944
-1.0564257023856811
1.3287937291304885
-0.49837044076819126
-3.801664765998993
0.4089752506242448
-0.5716532343370488
-0.5554163315993605
-0.5690679292383081
-0.8197965450343148
-0.296453399285582
-2.8670433268064315
-2.2113069893880564
-1.460764448732256
1.616338095394653
-1.7148262903454565
-0.7675572044053567
-1.3884914560728276
-0.48591862819149867
-0.14753117319374098
0.6647392549355047
0.5060552712761606
-0.43729927469508567
-1.335228939782482
-0.10315314238219031
-0.7977304180879514
-0.13181712428264092
0.4578288338568015
-1.2422398753217436
-0.5331736292797942
0.05573511836072953
-1.3884518242606418
-1.2903477215734185
-0.8791859690651762
-3.097643475278865
0.12012107949065864
-2.0889094655602705
-1.1376643336751044
-0.8580902549811356
0.3450163510307931
-3.131089902600202
-3.894673919712325
-0.9928327672576316
1.806915948663061
-1.1296573331370539
-1.7852175207251548
0.5509874868794
-1.4005723597122852
-0.37875475799751257
-2.5463265103903296
0.4690576771283048
-2.4685019191700803
-1.8313383778799164
1.4901031566319958
-1.3759721490074384
-2.5252290643865365
-0.9922190482612905
0.8090948577949462
0.08169013387617241
-0.4823112810254955
0.2652382709487284
