differences
-1.4444246652676114
-4.064175721826672
0.8076176167273204
-4.141137155534842
-1.9731079137949479
-0.2136128033199327
-5.0656110606518325
-1.1237821796117515
-1.5322284068713898
-5.054030996748274
-2.796045627461801
-4.0958584176301756
-5.466754033418269
-2.9654542742711243
-4.819133404137631
-2.496145095819024
-2.2894378115698473
-3.707418833491907
-0.37073273192404343
0.21667914578938507
-2.050365530910632
-2.515936828443266
-3.4731061625051396
-1.963969447761798
-4.232930633964465
-1.0440527606227263
-4.128015048955902
-0.2710420200539829
0.48663315679727503
-2.9959013918584603
-2.386655194829899
-1.758148550392768
-3.5214876145323544
-1.854247119821018
-4.512733044180855
-3.414450715142557
0.7408861766812151
-0.8800047055012996
-0.3270247243102773
-2.3162917916397063
-0.08892964484084587
-3.4987155116138737
-2.6419312284889997
-0.6736594740434114
-3.1571349682136756
-3.598815909906108
-1.1217303816706377
-2.767136812339281
-4.748501701048141
-3.910086758115078
-2.9816131079776156
0.5940350656068247
-3.0774309654850285
-1.7269293522752562
-1.5185540757860565
-2.3959000173418303
-3.055558081362463
-1.3912850487607216
-1.2925006807356212
0.5256382514156428
-3.1818040595160326
-0.7870676837272939
-3.380649508355127
-1.2327779798708036
-3.2814666285194676
0.8695425336723233
-4.574125182502691
-3.961329971761117
-4.652384600643984
-0.36181509693803093
-4.285729117890099
-2.636532927299548
-0.4792152846631339
-2.0033976243599128
-3.4391904663075508
-3.2523113987550545
0.2521922543898043
-2.533883490879745
-1.324593144532649
-2.082093639923471
-2.4898943072227553
0.14726777845125838
-1.1647696742810396
-2.5021109516310034
-0.9177720886579692
-3.2746850578684388
-1.2730260443581187
-1.1119983638351627
-4.307938515009674
-0.44613476779413475
-1.8226065849848538
-2.2277180477612717
-5.137704050595126
0.571140765005282
-0.4012133573616694
-1.9064704998042288
-4.09778619404819
-1.7972578725037636
-4.425449422990688
0.18958950087436932
